idx,name,format,nseq,alen,nres,small,large,avlen,%id
15036,PRKCSH,Stockholm,100,167,7962,49,122,79.6,22
15037,PRKCSH-like,Stockholm,5,185,884,172,182,176.8,43
15038,PRKCSH_1,Stockholm,5,183,778,144,170,155.6,36
15039,PRKG1_interact,Stockholm,29,141,2935,91,117,101.2,45
15040,PrlF_antitoxin,Stockholm,7,109,695,97,100,99.3,41
15041,PrmA,Stockholm,27,460,8116,279,311,300.6,34
15042,PrmC_N,Stockholm,470,170,33278,64,84,70.8,25
15043,PRMT5,Stockholm,30,242,5321,164,200,177.4,46
15044,PRMT5_C,Stockholm,30,521,6417,165,372,213.9,33
15045,PRMT5_TIM,Stockholm,29,502,7842,199,376,270.4,23
15046,pRN1_helical,Stockholm,2,138,267,131,136,133.5,61
15047,PRNT,Stockholm,2,51,99,48,51,49.5,50
15048,Pro-kuma_activ,Stockholm,87,268,12390,132,198,142.4,22
15049,Pro-MCH,Stockholm,4,87,339,83,86,84.8,60
15050,Pro-NT_NN,Stockholm,7,180,1136,158,165,162.3,45
15051,Pro-rich,Stockholm,13,428,2580,125,281,198.5,41
15052,Pro-rich_19,Stockholm,10,410,3623,356,385,362.3,70
15053,PRO8NT,Stockholm,39,159,5885,139,155,150.9,61
15054,PROCN,Stockholm,15,451,6139,402,427,409.3,61
15055,PROCT,Stockholm,79,150,9663,115,128,122.3,42
15056,PRODH,Stockholm,146,48,6995,45,48,47.9,40
15057,Profilin,Stockholm,233,263,30498,117,166,130.9,30
15058,Prog_receptor,Stockholm,9,589,5070,554,570,563.3,73
15059,Proho_convert,Stockholm,8,39,311,38,39,38.9,61
15060,Prok-E2_A,Stockholm,6,183,983,157,178,163.8,16
15061,Prok-E2_B,Stockholm,5,156,685,133,141,137.0,15
15062,Prok-E2_C,Stockholm,1,129,129,129,129,129.0,100
15063,Prok-E2_D,Stockholm,16,204,2735,162,184,170.9,28
15064,Prok-E2_E,Stockholm,10,131,1218,120,124,121.8,36
15065,Prok-JAB,Stockholm,59,206,7122,97,145,120.7,18
15066,Prok-RING_1,Stockholm,22,59,1176,50,56,53.5,48
15067,Prok-RING_2,Stockholm,3,56,168,56,56,56.0,60
15068,Prok-RING_4,Stockholm,10,62,465,40,54,46.5,37
15069,Prok-TraM,Stockholm,14,107,1414,98,107,101.0,36
15070,Prokineticin,Stockholm,7,131,712,96,126,101.7,55
15071,prok_STING,Stockholm,38,201,5415,132,167,142.5,20
15072,Prok_Ub,Stockholm,24,73,1563,62,69,65.1,37
15073,PROL5-SMR,Stockholm,9,135,950,90,116,105.6,39
15074,Prolactin_RP,Stockholm,6,45,267,43,45,44.5,54
15075,Prolamin_like,Stockholm,81,105,5578,63,78,68.9,25
15076,Promethin,Stockholm,68,150,7399,100,131,108.8,25
15077,Prominin,Stockholm,27,882,21475,776,820,795.4,28
15078,PRONE,Stockholm,53,416,19271,348,391,363.6,55
15079,Propeptide_C1,Stockholm,72,51,2918,37,44,40.5,38
15080,Propeptide_C25,Stockholm,4,218,804,194,215,201.0,32
15081,Propep_M14,Stockholm,324,113,24005,67,82,74.1,22
15082,Prophage_tail,Stockholm,22,641,6152,242,579,279.6,19
15083,Prophage_tailD1,Stockholm,53,129,4511,76,96,85.1,21
15084,ProQ,Stockholm,51,122,5515,102,115,108.1,32
15085,ProQ_C,Stockholm,51,51,2601,51,51,51.0,40
15086,PRORP,Stockholm,16,277,3725,201,258,232.8,36
15087,ProRS-C_1,Stockholm,370,158,27533,63,117,74.4,33
15088,ProRS-C_2,Stockholm,4,67,256,62,67,64.0,54
15089,ProSAAS,Stockholm,11,432,3128,224,347,284.4,34
15090,Prosystemin,Stockholm,2,204,403,201,202,201.5,87
15091,Protamine_3,Stockholm,2,48,96,48,48,48.0,98
15092,Protamine_like,Stockholm,2,183,271,125,146,135.5,24
15093,Protamine_P1,Stockholm,6,52,291,47,49,48.5,71
15094,Protamine_P2,Stockholm,4,99,361,88,92,90.2,58
15095,Proteasome,Stockholm,153,249,28126,174,192,183.8,23
15096,Proteasome_A_N,Stockholm,99,23,2241,21,23,22.6,53
15097,Proteasom_PSMB,Stockholm,6,537,2970,477,504,495.0,25
15098,Proteasom_Rpn13,Stockholm,128,150,11289,78,108,88.2,35
15099,Protein_K,Stockholm,1,56,56,56,56,56.0,100
15100,protein_MS5,Stockholm,51,155,5883,108,128,115.4,36
15101,Prothymosin,Stockholm,13,129,1369,92,115,105.3,44
15102,Protocadherin,Stockholm,16,286,3555,203,250,222.2,42
15103,Protoglobin,Stockholm,72,214,12086,149,195,167.9,20
15104,Proton_antipo_C,Stockholm,77,353,18541,197,261,240.8,51
15105,Proton_antipo_M,Stockholm,14,330,4087,263,304,291.9,24
15106,Proton_antipo_N,Stockholm,411,101,21137,49,63,51.4,35
15107,Prot_ATP_ID_OB,Stockholm,88,118,5204,54,89,59.1,29
15108,Prot_ATP_OB_N,Stockholm,66,77,4190,54,75,63.5,30
15109,Prot_inhib_II,Stockholm,23,55,1160,46,53,50.4,42
15110,Pro_3_hydrox_C,Stockholm,3,102,296,95,101,98.7,33
15111,Pro_Al_protease,Stockholm,85,71,4870,52,65,57.3,30
15112,Pro_CA,Stockholm,252,285,39280,143,193,155.9,30
15113,Pro_CA_2,Stockholm,38,138,4767,121,131,125.4,41
15114,Pro_dh,Stockholm,197,575,59561,289,435,302.3,34
15115,Pro_dh-DNA_bdg,Stockholm,86,127,9684,103,119,112.6,47
15116,Pro_isomerase,Stockholm,62,442,10240,143,214,165.2,27
15117,Pro_racemase,Stockholm,14,351,4538,306,343,324.1,38
15118,Pro_sub2,Stockholm,2,88,176,88,88,88.0,55
15119,Prp18,Stockholm,83,190,11834,131,159,142.6,44
15120,Prp19,Stockholm,76,74,5129,63,71,67.5,52
15121,PRP1_N,Stockholm,105,207,15405,120,183,146.7,43
15122,PRP21_like_P,Stockholm,13,264,2797,197,234,215.2,25
15123,PRP3,Stockholm,115,506,25963,208,328,225.8,37
15124,Prp31_C,Stockholm,85,212,11312,111,169,133.1,43
15125,PRP38,Stockholm,132,313,22827,157,213,172.9,33
15126,PRP38_assoc,Stockholm,30,141,2901,85,120,96.7,22
15127,PRP4,Stockholm,150,29,4275,26,29,28.5,49
15128,PRP8_domainIV,Stockholm,16,240,3677,226,235,229.8,59
15129,PRP9_N,Stockholm,15,186,2248,141,157,149.9,33
15130,PrpF,Stockholm,5,386,1865,350,386,373.0,46
15131,PrpR_N,Stockholm,80,197,13321,160,173,166.5,24
15132,PRR18,Stockholm,3,279,796,254,272,265.3,66
15133,PRR20,Stockholm,3,239,663,210,232,221.0,48
15134,PRR22,Stockholm,8,403,2875,334,376,359.4,70
15135,PRRSV_2b,Stockholm,2,73,146,73,73,73.0,89
15136,PRRSV_Env,Stockholm,4,235,922,227,235,230.5,47
15137,PrsW-protease,Stockholm,64,316,12478,173,251,195.0,24
15138,PRT6_C,Stockholm,149,884,68954,409,563,462.8,25
15139,PRTase_1,Stockholm,55,291,13672,235,264,248.6,48
15140,PRTase_2,Stockholm,57,310,11560,182,248,202.8,39
15141,PRTase_3,Stockholm,11,285,2893,254,280,263.0,36
15142,PRTP,Stockholm,12,798,7700,591,729,641.7,28
15143,PRTRC_E,Stockholm,27,210,4788,167,204,177.3,39
15144,PRT_C,Stockholm,22,173,3443,153,164,156.5,55
15145,PRY,Stockholm,114,60,5605,47,56,49.2,38
15146,Pr_beta_C,Stockholm,98,37,3518,34,37,35.9,38
15147,PS-DH,Stockholm,75,411,21915,275,312,292.2,20
15148,PsaA_PsaB,Stockholm,15,849,10873,703,750,724.9,57
15149,PsaD,Stockholm,25,137,3329,126,136,133.2,64
15150,PsaF,Stockholm,1,162,162,162,162,162.0,100
15151,PsaL,Stockholm,50,189,7348,141,175,147.0,48
15152,PsaM,Stockholm,19,29,547,28,29,28.8,52
15153,PsaN,Stockholm,7,144,921,126,138,131.6,56
15154,PsaX,Stockholm,10,35,349,34,35,34.9,61
15155,PSA_CBD,Stockholm,9,65,545,51,65,60.6,27
15156,Psb28,Stockholm,66,113,7030,100,112,106.5,47
15157,PsbH,Stockholm,12,53,624,51,53,52.0,61
15158,PsbI,Stockholm,18,36,642,33,36,35.7,62
15159,PsbJ,Stockholm,17,39,663,39,39,39.0,62
15160,PsbK,Stockholm,14,41,574,41,41,41.0,64
15161,PsbL,Stockholm,7,37,257,36,37,36.7,67
15162,PsbM,Stockholm,14,31,428,29,31,30.6,58
15163,PsbN,Stockholm,40,44,1718,40,44,43.0,57
15164,PsbP,Stockholm,75,239,11886,150,182,158.5,34
15165,PsbP_2,Stockholm,6,230,1108,175,199,184.7,13
15166,PsbQ,Stockholm,20,243,3996,187,211,199.8,37
15167,PsbR,Stockholm,7,112,693,96,112,99.0,66
15168,PsbT,Stockholm,14,29,403,28,29,28.8,55
15169,PsbU,Stockholm,10,95,918,88,93,91.8,52
15170,PsbW,Stockholm,15,153,1987,127,141,132.5,55
15171,PsbX,Stockholm,34,39,1295,36,39,38.1,48
15172,PsbY,Stockholm,42,35,1449,33,35,34.5,50
15173,PSCyt1,Stockholm,62,66,3488,46,64,56.3,32
15174,PSCyt2,Stockholm,220,341,45856,186,235,208.4,40
15175,PSCyt3,Stockholm,111,129,11006,95,117,99.2,39
15176,PSD1,Stockholm,191,469,49217,239,303,257.7,37
15177,PSD2,Stockholm,84,75,6129,69,75,73.0,27
15178,PSD3,Stockholm,75,80,4899,62,70,65.3,36
15179,PSD4,Stockholm,110,184,14085,117,142,128.0,34
15180,PSD5,Stockholm,94,77,5792,57,68,61.6,33
15181,PSDC,Stockholm,85,197,11691,126,157,137.5,36
15182,PseudoU_synth_1,Stockholm,262,231,28663,98,167,109.4,27
15183,PseudoU_synth_2,Stockholm,53,334,8571,122,271,161.7,18
15184,Psg1,Stockholm,93,318,18047,164,259,194.1,23
15185,PSGP,Stockholm,3,13,39,13,13,13.0,90
15186,PSI,Stockholm,95,104,4783,35,76,50.3,27
15187,PsiA,Stockholm,3,237,711,237,237,237.0,73
15188,PsiB,Stockholm,7,139,967,137,139,138.1,39
15189,PsiE,Stockholm,223,195,26827,108,137,120.3,24
15190,PsiF_repeat,Stockholm,54,34,1790,32,34,33.1,55
15191,PSII,Stockholm,16,586,7681,439,525,480.1,46
15192,PSII_BNR,Stockholm,15,355,4656,301,333,310.4,47
15193,PSII_Pbs27,Stockholm,17,214,2577,127,178,151.6,25
15194,PSII_Pbs31,Stockholm,4,98,368,90,94,92.0,42
15195,PSII_Ycf12,Stockholm,11,35,366,32,35,33.3,47
15196,PSI_8,Stockholm,25,25,623,24,25,24.9,55
15197,PSI_integrin,Stockholm,94,69,4479,35,53,47.6,34
15198,PSI_PsaE,Stockholm,25,68,1568,59,68,62.7,63
15199,PSI_PsaF,Stockholm,9,181,1534,166,175,170.4,49
15200,PSI_PsaH,Stockholm,8,141,1094,129,139,136.8,59
15201,PSI_PsaJ,Stockholm,30,37,1090,34,37,36.3,47
15202,PSI_PSAK,Stockholm,24,106,1829,70,94,76.2,41
15203,PSK,Stockholm,38,125,3240,73,110,85.3,35
15204,PSK_trans_fac,Stockholm,52,111,4209,75,88,80.9,31
15205,PSMalpha,Stockholm,5,21,104,20,21,20.8,44
15206,PSMbeta,Stockholm,18,46,783,43,46,43.5,42
15207,PSMdelta,Stockholm,3,22,66,22,22,22.0,83
15208,PSP,Stockholm,89,76,4264,45,58,47.9,45
15209,PSP1,Stockholm,401,263,34962,80,207,87.2,41
15210,PSP94,Stockholm,4,94,371,91,94,92.8,49
15211,PspA_IM30,Stockholm,11,257,2491,217,240,226.5,21
15212,PspB,Stockholm,36,80,2593,68,79,72.0,41
15213,PspC,Stockholm,612,176,35803,54,85,58.5,33
15214,PSRP-3_Ycf65,Stockholm,16,48,764,47,48,47.8,60
15215,PSRT,Stockholm,4,32,128,32,32,32.0,57
15216,PSS,Stockholm,58,415,16219,255,346,279.6,39
15217,Psu,Stockholm,1,182,182,182,182,182.0,100
15218,PSY3,Stockholm,12,308,2574,197,262,214.5,29
15219,PS_Dcarbxylase,Stockholm,107,576,21652,154,347,202.4,24
15220,PS_pyruv_trans,Stockholm,154,533,43302,177,353,281.2,13
15221,PT,Stockholm,14,36,502,34,36,35.9,41
15222,PT-HINT,Stockholm,3,140,404,130,137,134.7,46
15223,PT-TG,Stockholm,31,85,2161,62,81,69.7,27
15224,PT-VENN,Stockholm,25,62,1304,49,62,52.2,39
15225,PTAC,Stockholm,274,91,20173,65,83,73.6,34
15226,ptaRNA1_toxin,Stockholm,2,73,146,73,73,73.0,63
15227,PTase_Orf2,Stockholm,5,320,1445,287,293,289.0,27
15228,PTA_PTB,Stockholm,17,346,5414,292,341,318.5,35
15229,PTB,Stockholm,11,144,1447,127,137,131.5,31
15230,PTCB-BRCT,Stockholm,35,72,2237,62,69,63.9,29
15231,PTCRA,Stockholm,6,128,753,122,128,125.5,65
15232,PTE,Stockholm,3,348,935,292,333,311.7,27
15233,PTEN_C2,Stockholm,48,336,6794,125,287,141.5,22
15234,Pterin_4a,Stockholm,481,151,44099,86,123,91.7,31
15235,Pterin_bind,Stockholm,29,306,7048,224,272,243.0,29
15236,PTH2,Stockholm,274,195,31883,106,154,116.4,37
15237,PTN13_u3,Stockholm,17,215,3158,159,194,185.8,38
15238,PTN_MK_C,Stockholm,20,68,1242,56,65,62.1,46
15239,PTN_MK_N,Stockholm,12,64,689,53,62,57.4,57
15240,PTP2,Stockholm,11,239,2244,197,217,204.0,21
15241,PTPA,Stockholm,247,840,76203,278,438,308.5,39
15242,PTPLA,Stockholm,213,337,33874,148,196,159.0,35
15243,PTPlike_phytase,Stockholm,41,223,6449,136,179,157.3,27
15244,PTPRCAP,Stockholm,15,204,2247,138,167,149.8,56
15245,PTPS,Stockholm,87,216,11327,114,176,130.2,27
15246,PTPS_related,Stockholm,9,822,5631,561,749,625.7,21
15247,PTP_N,Stockholm,4,26,104,26,26,26.0,63
15248,PTP_tm,Stockholm,39,153,4950,120,138,126.9,30
15249,PTR,Stockholm,16,64,960,60,60,60.0,63
15250,PTR2,Stockholm,21,504,8316,372,434,396.0,23
15251,PTRF_SDPR,Stockholm,22,397,5614,233,321,255.2,44
15252,PTS-HPr,Stockholm,939,152,76596,73,109,81.6,31
15253,PTSIIA_gutA,Stockholm,79,132,8949,104,120,113.3,33
15254,PTSIIB_sorb,Stockholm,250,191,36922,141,154,147.7,30
15255,PTS_2-RNA,Stockholm,220,660,42431,164,335,192.9,35
15256,PTS_EIIA_1,Stockholm,606,175,76503,120,132,126.2,40
15257,PTS_EIIA_2,Stockholm,84,243,12052,133,160,143.5,20
15258,PTS_EIIB,Stockholm,712,38,23862,31,35,33.5,43
15259,PTS_EIIC,Stockholm,49,458,15490,237,392,316.1,19
15260,PTS_EIIC_2,Stockholm,32,432,10527,302,378,329.0,27
15261,PTS_IIA,Stockholm,188,100,17606,89,96,93.6,35
15262,PTS_IIB,Stockholm,227,128,20348,66,100,89.6,20
15263,PUA,Stockholm,89,98,6642,67,88,74.6,25
15264,PUA_2,Stockholm,61,227,9804,146,186,160.7,34
15265,PUA_3,Stockholm,143,104,9190,60,84,64.3,25
15266,PUA_4,Stockholm,84,53,4008,43,49,47.7,22
15267,PUB,Stockholm,82,111,6803,76,91,83.0,24
15268,PUB_1,Stockholm,4,66,258,64,65,64.5,68
15269,PUCC,Stockholm,9,444,3654,387,427,406.0,34
15270,PucR,Stockholm,165,178,20026,115,134,121.4,26
15271,PUD,Stockholm,119,213,11700,91,126,98.3,25
15272,PUD1_2,Stockholm,25,192,3932,134,185,157.3,36
15273,PUF,Stockholm,1109,44,38828,32,37,35.0,26
15274,PUFD,Stockholm,12,121,1379,114,119,114.9,55
15275,PufQ,Stockholm,6,79,442,69,77,73.7,50
15276,PUL,Stockholm,174,479,46768,241,332,268.8,20
15277,PulA_N1,Stockholm,40,88,3414,83,87,85.3,34
15278,PulG,Stockholm,6,82,490,80,82,81.7,36
15279,Pullulanase_Ins,Stockholm,30,80,2178,67,75,72.6,43
15280,Pullulanase_N2,Stockholm,38,189,4397,105,124,115.7,30
15281,Pullul_strch_C,Stockholm,68,209,11271,154,179,165.8,38
15282,PUMA,Stockholm,4,218,774,185,203,193.5,64
15283,PUNUT,Stockholm,16,373,5244,316,345,327.8,33
15284,Pup,Stockholm,23,75,1525,63,69,66.3,53
15285,Pup_ligase,Stockholm,108,942,48908,408,581,452.9,40
15286,PurA,Stockholm,5,267,1123,211,265,224.6,45
15287,PurK_C,Stockholm,107,93,6285,49,68,58.7,34
15288,PurL_C,Stockholm,2,94,182,90,92,91.0,41
15289,PurS,Stockholm,297,89,22576,71,81,76.0,38
15290,Pur_ac_phosph_N,Stockholm,221,314,21890,85,157,99.0,20
15291,Pur_DNA_glyco,Stockholm,331,420,61539,167,248,185.9,36
15292,PuR_N,Stockholm,77,70,5357,65,70,69.6,44
15293,putAbiC,Stockholm,17,103,1392,78,92,81.9,25
15294,Putative_G5P,Stockholm,2,108,211,103,108,105.5,35
15295,Putative_PNPOx,Stockholm,117,149,10567,83,105,90.3,20
15296,PutA_N,Stockholm,11,115,1236,109,115,112.4,30
15297,Put_DNA-bind_N,Stockholm,201,53,9735,45,51,48.4,39
15298,Put_Phosphatase,Stockholm,9,250,2110,229,238,234.4,37
15299,PV-1,Stockholm,6,443,2620,427,442,436.7,70
15300,Pvc16_N,Stockholm,118,301,21465,167,225,181.9,19
15301,PvlArgDC,Stockholm,88,198,14283,148,179,162.3,35
15302,PVL_ORF50,Stockholm,3,129,359,116,127,119.7,45
15303,PV_NSP1,Stockholm,2,82,161,79,82,80.5,32
15304,PWI,Stockholm,98,121,7188,69,94,73.3,38
15305,PWWP,Stockholm,198,224,18649,69,129,94.2,21
15306,PX,Stockholm,65,170,5987,79,144,92.1,22
15307,PXA,Stockholm,280,421,51520,169,269,184.0,23
15308,PXB,Stockholm,75,249,10798,121,200,144.0,30
15309,pXO2-34,Stockholm,2,79,158,79,79,79.0,28
15310,pXO2-72,Stockholm,2,62,124,62,62,62.0,61
15311,PXPV,Stockholm,9,27,196,16,25,21.8,58
15312,PXT1,Stockholm,6,51,306,51,51,51.0,63
15313,PYC_OADA,Stockholm,373,349,74356,173,239,199.3,33
15314,pYEATS,Stockholm,58,99,4254,67,83,73.3,21
15315,PYNP_C,Stockholm,44,75,3228,68,75,73.4,30
15316,PyocinActivator,Stockholm,16,78,1184,72,77,74.0,33
15317,Pyocin_S,Stockholm,36,195,4949,115,164,137.5,23
15318,PyrBI_leader,Stockholm,2,44,88,44,44,44.0,82
15319,PyrI,Stockholm,207,109,18996,87,100,91.8,41
15320,Pyridoxal_deC,Stockholm,9,404,3331,349,380,370.1,31
15321,Pyridox_oxase_2,Stockholm,47,154,5022,91,137,106.9,33
15322,Pyridox_ox_2,Stockholm,79,195,10597,117,167,134.1,23
15323,Pyrid_oxidase_2,Stockholm,30,248,5164,163,201,172.1,28
15324,Pyrid_ox_like,Stockholm,18,153,2649,140,150,147.2,32
15325,PYRIN,Stockholm,180,98,13581,55,84,75.5,26
15326,PyrI_C,Stockholm,129,61,6281,46,56,48.7,37
15327,Pyrophosphatase,Stockholm,498,253,81114,149,200,162.9,36
15328,Pyr_excise,Stockholm,81,130,6693,69,106,82.6,25
15329,Pyr_redox,Stockholm,90,114,7266,73,91,80.7,23
15330,Pyr_redox_2,Stockholm,64,567,19829,257,419,309.8,21
15331,Pyr_redox_3,Stockholm,60,379,17492,282,317,291.5,32
15332,Pyr_redox_dim,Stockholm,82,142,9080,106,126,110.7,29
15333,PYST-C1,Stockholm,10,69,581,54,63,58.1,45
15334,PY_rept_46,Stockholm,6,55,284,42,52,47.3,59
15335,P_C,Stockholm,2,252,445,210,235,222.5,60
15336,P_C10,Stockholm,18,108,1853,100,107,102.9,37
15337,P_gingi_FimA,Stockholm,32,283,4983,133,220,155.7,16
15338,P_proprotein,Stockholm,42,113,3644,82,95,86.8,30
15339,QCR10,Stockholm,92,76,5763,58,69,62.6,36
15340,QcrA_N,Stockholm,85,273,18811,207,233,221.3,45
15341,QH-AmDH_gamma,Stockholm,9,75,671,72,75,74.6,64
15342,QIL1,Stockholm,63,101,4802,63,85,76.2,23
15343,QLQ,Stockholm,115,40,4018,34,40,34.9,36
15344,Qn_am_d_aII,Stockholm,11,119,1181,102,119,107.4,34
15345,Qn_am_d_aIII,Stockholm,5,88,409,77,88,81.8,28
15346,Qn_am_d_aIV,Stockholm,12,144,1589,127,138,132.4,44
15347,QPE,Stockholm,36,52,1612,41,49,44.8,42
15348,QRPTase_C,Stockholm,15,213,2574,165,188,171.6,36
15349,QRPTase_N,Stockholm,110,108,9735,80,99,88.5,28
15350,QslA_E,Stockholm,4,71,284,71,71,71.0,51
15351,QSOX_Trx1,Stockholm,3,109,325,108,109,108.3,47
15352,QSregVF,Stockholm,7,112,780,110,112,111.4,67
15353,QSregVF_b,Stockholm,79,75,5208,63,69,65.9,51
15354,Qua1,Stockholm,12,53,621,50,53,51.8,54
15355,Quaking_NLS,Stockholm,3,30,89,29,30,29.7,74
15356,QueC,Stockholm,28,252,5967,207,226,213.1,38
15357,QueF,Stockholm,20,81,1604,77,81,80.2,39
15358,QueF_N,Stockholm,64,114,7071,109,112,110.5,52
15359,QueG_DUF1730,Stockholm,353,160,27475,71,93,77.8,33
15360,QueH,Stockholm,258,268,45174,166,207,175.1,40
15361,Questin_oxidase,Stockholm,202,906,69243,304,470,342.8,26
15362,QueT,Stockholm,189,264,27995,138,171,148.1,31
15363,Queuosine_synth,Stockholm,594,919,203360,321,398,342.4,44
15364,QVR,Stockholm,48,240,4481,71,141,93.4,24
15365,QWRF,Stockholm,33,437,10340,264,349,313.3,33
15366,Q_salvage,Stockholm,111,494,32336,257,365,291.3,42
15367,R-HINP1I,Stockholm,3,208,616,205,206,205.3,62
15368,R2K_2,Stockholm,42,201,6417,144,163,152.8,29
15369,R2K_3,Stockholm,47,351,8261,131,243,175.8,26
15370,R3H,Stockholm,635,117,38837,57,70,61.2,26
15371,R3H-assoc,Stockholm,48,183,5938,101,146,123.7,24
15372,RA,Stockholm,39,135,3646,84,105,93.5,17
15373,Rab15_effector,Stockholm,9,247,2120,230,240,235.6,55
15374,Rab3-GAP_cat_C,Stockholm,9,241,1841,184,222,204.6,63
15375,Rab3-GTPase_cat,Stockholm,43,214,6918,149,186,160.9,42
15376,RAB3GAP2_C,Stockholm,22,705,13104,560,638,595.6,37
15377,RAB3GAP2_N,Stockholm,35,569,14234,380,448,406.7,28
15378,Rab5-bind,Stockholm,4,311,1225,300,311,306.2,49
15379,Rabaptin,Stockholm,3,493,1443,478,487,481.0,71
15380,RabGAP-TBC,Stockholm,69,356,14810,199,254,214.6,20
15381,RabGGT_insert,Stockholm,9,106,918,101,104,102.0,44
15382,Rab_bind,Stockholm,3,66,197,65,66,65.7,74
15383,Rab_eff_C,Stockholm,7,753,4995,680,738,713.6,62
15384,Rac1,Stockholm,2,297,590,293,297,295.0,38
15385,RACo_C_ter,Stockholm,131,316,34269,241,275,261.6,37
15386,RACo_linker,Stockholm,191,122,17212,80,96,90.1,29
15387,Raco_middle,Stockholm,101,167,16372,154,165,162.1,36
15388,RAC_head,Stockholm,71,108,6728,89,100,94.8,38
15389,Rad1,Stockholm,23,503,6609,236,405,287.3,27
15390,Rad10,Stockholm,110,163,12768,106,128,116.1,39
15391,Rad17,Stockholm,3,203,553,180,188,184.3,26
15392,Rad21_Rec8,Stockholm,14,57,767,54,56,54.8,30
15393,Rad21_Rec8_N,Stockholm,105,184,11525,99,126,109.8,37
15394,Rad33,Stockholm,12,185,1987,157,174,165.6,44
15395,Rad4,Stockholm,25,244,3802,133,180,152.1,23
15396,Rad50_zn_hook,Stockholm,52,56,2727,48,54,52.4,22
15397,Rad51,Stockholm,21,334,5421,253,333,258.1,57
15398,RAD51_interact,Stockholm,18,39,698,35,39,38.8,52
15399,Rad52_Rad22,Stockholm,34,215,5126,135,172,150.8,32
15400,Rad54_N,Stockholm,81,322,14985,166,229,185.0,38
15401,Rad60-SLD,Stockholm,32,80,2304,71,76,72.0,24
15402,Rad60-SLD_2,Stockholm,20,145,2241,107,128,112.0,37
15403,Rad9,Stockholm,8,367,2176,244,321,272.0,27
15404,Rad9_Rad53_bind,Stockholm,7,154,929,126,148,132.7,30
15405,RadC,Stockholm,790,183,95820,111,139,121.3,35
15406,Radial_spoke,Stockholm,37,856,18573,440,587,502.0,39
15407,Radial_spoke_3,Stockholm,43,321,12129,258,297,282.1,42
15408,Radical_SAM,Stockholm,491,454,83831,150,236,170.7,14
15409,Radical_SAM_2,Stockholm,97,171,14596,147,158,150.5,49
15410,Radical_SAM_C,Stockholm,501,145,42357,76,102,84.5,26
15411,Radical_SAM_N,Stockholm,272,611,84686,288,404,311.3,48
15412,Radical_SAM_N2,Stockholm,711,308,107575,135,175,151.3,45
15413,Raf1_HTH,Stockholm,67,61,4087,61,61,61.0,44
15414,Raf1_N,Stockholm,70,111,7480,104,110,106.9,46
15415,Raffinose_syn,Stockholm,4,865,3041,726,827,760.2,42
15416,Raftlin,Stockholm,14,505,6403,435,487,457.4,49
15417,RAG1,Stockholm,2,653,1301,650,651,650.5,83
15418,RAG1_imp_bd,Stockholm,17,310,4781,226,300,281.2,43
15419,RAG2,Stockholm,11,347,3728,336,341,338.9,59
15420,RAG2_PHD,Stockholm,8,79,626,78,79,78.2,69
15421,Ragweed_pollen,Stockholm,3,44,127,39,44,42.3,54
15422,RAI1,Stockholm,117,132,8138,62,114,69.6,40
15423,RAI16-like,Stockholm,20,683,7542,326,531,377.1,29
15424,Ral,Stockholm,2,66,130,64,66,65.0,75
15425,RALF,Stockholm,52,81,3335,58,71,64.1,43
15426,RalF_SCD,Stockholm,3,152,444,146,151,148.0,54
15427,RALGAPB_N,Stockholm,42,211,5265,111,157,125.4,25
15428,RAM,Stockholm,26,115,2120,72,94,81.5,32
15429,RAMA,Stockholm,84,139,9105,94,115,108.4,25
15430,RAMP,Stockholm,48,111,5247,100,111,109.3,39
15431,RAMP4,Stockholm,56,68,3364,56,64,60.1,38
15432,RAMPs,Stockholm,147,809,32017,125,519,217.8,14
15433,RamS,Stockholm,70,59,2937,32,50,42.0,47
15434,Ran-binding,Stockholm,77,499,25698,284,391,333.7,39
15435,RanGAP1_C,Stockholm,13,188,2259,159,179,173.8,49
15436,RANK_CRD_2,Stockholm,5,41,205,41,41,41.0,64
15437,Ran_BP1,Stockholm,8,127,981,121,125,122.6,42
15438,RAP,Stockholm,63,87,3809,53,75,60.5,23
15439,RAP-1,Stockholm,6,251,1444,232,246,240.7,26
15440,RAP1,Stockholm,2,793,1522,740,782,761.0,43
15441,Rap1-DNA-bind,Stockholm,14,155,1700,95,132,121.4,37
15442,Rap1a,Stockholm,130,210,11976,64,126,92.1,20
15443,Rap1_C,Stockholm,74,189,6765,78,128,91.4,26
15444,RAP80_UIM,Stockholm,2,57,114,57,57,57.0,72
15445,RapA_C,Stockholm,62,390,22315,353,368,359.9,35
15446,RapH_N,Stockholm,47,62,2912,61,62,62.0,36
15447,Rapsyn_N,Stockholm,2,80,160,80,80,80.0,32
15448,Raptor_N,Stockholm,54,198,8225,146,166,152.3,39
15449,Rap_GAP,Stockholm,212,564,40642,172,289,191.7,31
15450,Ras,Stockholm,60,229,9922,157,195,165.4,37
15451,RasGAP,Stockholm,50,453,10736,181,347,214.7,22
15452,RasGAP_C,Stockholm,110,198,15322,118,153,139.3,27
15453,RasGEF,Stockholm,619,807,117240,167,276,189.4,25
15454,RasGEF_N,Stockholm,52,222,5975,95,172,114.9,20
15455,RasGEF_N_2,Stockholm,72,146,7746,94,125,107.6,29
15456,Ras_bdg_2,Stockholm,42,162,4399,96,122,104.7,34
15457,Rav1p_C,Stockholm,61,824,38979,600,687,639.0,41
